Process ID,Process Name,User ID,Computing Node ID,UL Latency,Backhaul Latency,Processing Latency
84,SIMPLE_RAN_APP_27,27,12,1050.9407972739073,-150,160.9999999999994
44,SIMPLE_RAN_APP_7,7,12,975.0218979632399,-150,161.1999999999994
36,SIMPLE_RAN_APP_3,3,13,1500.9376355655534,-150,161.59999999999937
54,SIMPLE_RAN_APP_12,12,12,1362.47705678345,-150,161.99999999999935
40,SIMPLE_RAN_APP_5,5,10,544.8759007307565,-150,161.99999999999935
48,SIMPLE_RAN_APP_9,9,14,777.1099508179574,-150,162.7999999999993
46,SIMPLE_RAN_APP_8,8,13,1942.3448591931353,-150,163.79999999999924
88,SIMPLE_RAN_APP_29,29,14,829.5421172502172,-150,163.79999999999924
33,SIMPLE_RAN_APP_1,1,18,2166.6120805501087,-150,164.19999999999922
37,SIMPLE_RAN_APP_3,3,24,1500.9376355655534,-150,164.19999999999922
41,SIMPLE_RAN_APP_5,5,30,544.8759007307565,-150,164.19999999999922
45,SIMPLE_RAN_APP_7,7,36,975.0218979632399,-150,164.19999999999922
47,SIMPLE_RAN_APP_8,8,39,1942.3448591931353,-150,164.19999999999922
49,SIMPLE_RAN_APP_9,9,42,777.1099508179574,-150,164.19999999999922
55,SIMPLE_RAN_APP_12,12,51,1362.47705678345,-150,164.19999999999922
61,SIMPLE_RAN_APP_15,15,60,474.5955762161554,-150,164.19999999999922
85,SIMPLE_RAN_APP_27,27,96,1050.9407972739073,-150,164.19999999999922
89,SIMPLE_RAN_APP_29,29,102,829.5421172502172,-150,164.19999999999922
62,SIMPLE_RAN_APP_16,16,11,2763.3539937106625,-150,164.7999999999992
50,SIMPLE_RAN_APP_10,10,10,2107.8431507018386,-150,164.7999999999992
58,SIMPLE_RAN_APP_14,14,14,4380.206181544956,-150,165.59999999999914
70,SIMPLE_RAN_APP_20,20,10,3142.039906635977,-150,165.79999999999913
66,SIMPLE_RAN_APP_18,18,13,3410.1720997102066,-150,166.59999999999908
42,SIMPLE_RAN_APP_6,6,11,2242.9141223942756,-150,166.79999999999907
34,SIMPLE_RAN_APP_2,2,12,2371.5312071052304,-150,167.79999999999902
68,SIMPLE_RAN_APP_19,19,14,2497.8916049183526,-150,167.79999999999902
43,SIMPLE_RAN_APP_6,6,33,2242.9141223942756,-150,168.199999999999
51,SIMPLE_RAN_APP_10,10,45,2107.8431507018386,-150,168.199999999999
53,SIMPLE_RAN_APP_11,11,48,1111.259777623107,-150,168.199999999999
59,SIMPLE_RAN_APP_14,14,57,4380.206181544956,-150,168.199999999999
63,SIMPLE_RAN_APP_16,16,63,2763.3539937106625,-150,168.199999999999
67,SIMPLE_RAN_APP_18,18,69,3410.1720997102066,-150,168.199999999999
69,SIMPLE_RAN_APP_19,19,72,2497.8916049183526,-150,168.199999999999
71,SIMPLE_RAN_APP_20,20,75,3142.039906635977,-150,168.199999999999
56,SIMPLE_RAN_APP_13,13,13,2311.933234682206,-150,170.39999999999887
35,SIMPLE_RAN_APP_2,2,21,2371.5312071052304,-150,172.19999999999877
57,SIMPLE_RAN_APP_13,13,54,2311.933234682206,-150,172.19999999999877
76,SIMPLE_RAN_APP_23,23,13,1202.0473769863002,-200,207.79999999999674
77,SIMPLE_RAN_APP_23,23,84,1202.0473769863002,-200,208.19999999999672
80,SIMPLE_RAN_APP_25,25,10,2149.8548975360454,-200,209.79999999999663
32,SIMPLE_RAN_APP_1,1,11,2166.6120805501087,-200,210.1999999999966
60,SIMPLE_RAN_APP_15,15,10,474.5955762161554,-200,210.59999999999658
52,SIMPLE_RAN_APP_11,11,11,1111.259777623107,-200,210.79999999999657
84,SIMPLE_RAN_APP_27,27,12,1050.9407972739073,-200,211.19999999999655
44,SIMPLE_RAN_APP_7,7,12,975.0218979632399,-200,211.39999999999654
36,SIMPLE_RAN_APP_3,3,13,1500.9376355655534,-200,211.79999999999652
33,SIMPLE_RAN_APP_1,1,18,2166.6120805501087,-200,212.1999999999965
37,SIMPLE_RAN_APP_3,3,24,1500.9376355655534,-200,212.1999999999965
53,SIMPLE_RAN_APP_11,11,48,1111.259777623107,-200,212.1999999999965
61,SIMPLE_RAN_APP_15,15,60,474.5955762161554,-200,212.1999999999965
81,SIMPLE_RAN_APP_25,25,90,2149.8548975360454,-200,212.1999999999965
85,SIMPLE_RAN_APP_27,27,96,1050.9407972739073,-200,212.1999999999965
54,SIMPLE_RAN_APP_12,12,12,1362.47705678345,-200,212.1999999999965
40,SIMPLE_RAN_APP_5,5,10,544.8759007307565,-200,212.1999999999965
48,SIMPLE_RAN_APP_9,9,14,777.1099508179574,-200,212.99999999999645
46,SIMPLE_RAN_APP_8,8,13,1942.3448591931353,-200,213.9999999999964
88,SIMPLE_RAN_APP_29,29,14,829.5421172502172,-200,213.9999999999964
62,SIMPLE_RAN_APP_16,16,11,2763.3539937106625,-200,214.99999999999633
50,SIMPLE_RAN_APP_10,10,10,2107.8431507018386,-200,214.99999999999633
58,SIMPLE_RAN_APP_14,14,14,4380.206181544956,-200,215.7999999999963
70,SIMPLE_RAN_APP_20,20,10,3142.039906635977,-200,215.99999999999628
41,SIMPLE_RAN_APP_5,5,30,544.8759007307565,-200,216.19999999999627
45,SIMPLE_RAN_APP_7,7,36,975.0218979632399,-200,216.19999999999627
47,SIMPLE_RAN_APP_8,8,39,1942.3448591931353,-200,216.19999999999627
49,SIMPLE_RAN_APP_9,9,42,777.1099508179574,-200,216.19999999999627
51,SIMPLE_RAN_APP_10,10,45,2107.8431507018386,-200,216.19999999999627
55,SIMPLE_RAN_APP_12,12,51,1362.47705678345,-200,216.19999999999627
59,SIMPLE_RAN_APP_14,14,57,4380.206181544956,-200,216.19999999999627
63,SIMPLE_RAN_APP_16,16,63,2763.3539937106625,-200,216.19999999999627
89,SIMPLE_RAN_APP_29,29,102,829.5421172502172,-200,216.19999999999627
66,SIMPLE_RAN_APP_18,18,13,3410.1720997102066,-200,216.79999999999623
42,SIMPLE_RAN_APP_6,6,11,2242.9141223942756,-200,216.99999999999622
34,SIMPLE_RAN_APP_2,2,12,2371.5312071052304,-200,217.99999999999616
68,SIMPLE_RAN_APP_19,19,14,2497.8916049183526,-200,217.99999999999616
35,SIMPLE_RAN_APP_2,2,21,2371.5312071052304,-200,220.19999999999604
43,SIMPLE_RAN_APP_6,6,33,2242.9141223942756,-200,220.19999999999604
67,SIMPLE_RAN_APP_18,18,69,3410.1720997102066,-200,220.19999999999604
69,SIMPLE_RAN_APP_19,19,72,2497.8916049183526,-200,220.19999999999604
71,SIMPLE_RAN_APP_20,20,75,3142.039906635977,-200,220.19999999999604
56,SIMPLE_RAN_APP_13,13,13,2311.933234682206,-200,220.59999999999602
57,SIMPLE_RAN_APP_13,13,54,2311.933234682206,-200,224.1999999999958
76,SIMPLE_RAN_APP_23,23,13,1202.0473769863002,-250,257.79999999999393
80,SIMPLE_RAN_APP_25,25,10,2149.8548975360454,-250,259.7999999999938
77,SIMPLE_RAN_APP_23,23,84,1202.0473769863002,-250,260.1999999999938
81,SIMPLE_RAN_APP_25,25,90,2149.8548975360454,-250,260.1999999999938
32,SIMPLE_RAN_APP_1,1,11,2166.6120805501087,-250,260.1999999999938
60,SIMPLE_RAN_APP_15,15,10,474.5955762161554,-250,260.59999999999377
52,SIMPLE_RAN_APP_11,11,11,1111.259777623107,-250,260.79999999999376
84,SIMPLE_RAN_APP_27,27,12,1050.9407972739073,-250,261.19999999999374
44,SIMPLE_RAN_APP_7,7,12,975.0218979632399,-250,261.3999999999937
36,SIMPLE_RAN_APP_3,3,13,1500.9376355655534,-250,261.7999999999937
54,SIMPLE_RAN_APP_12,12,12,1362.47705678345,-250,262.1999999999937
40,SIMPLE_RAN_APP_5,5,10,544.8759007307565,-250,262.1999999999937
48,SIMPLE_RAN_APP_9,9,14,777.1099508179574,-250,262.99999999999363
46,SIMPLE_RAN_APP_8,8,13,1942.3448591931353,-250,263.9999999999936
88,SIMPLE_RAN_APP_29,29,14,829.5421172502172,-250,263.9999999999936
33,SIMPLE_RAN_APP_1,1,18,2166.6120805501087,-250,264.19999999999357
37,SIMPLE_RAN_APP_3,3,24,1500.9376355655534,-250,264.19999999999357
41,SIMPLE_RAN_APP_5,5,30,544.8759007307565,-250,264.19999999999357
45,SIMPLE_RAN_APP_7,7,36,975.0218979632399,-250,264.19999999999357
49,SIMPLE_RAN_APP_9,9,42,777.1099508179574,-250,264.19999999999357
53,SIMPLE_RAN_APP_11,11,48,1111.259777623107,-250,264.19999999999357
55,SIMPLE_RAN_APP_12,12,51,1362.47705678345,-250,264.19999999999357
61,SIMPLE_RAN_APP_15,15,60,474.5955762161554,-250,264.19999999999357
85,SIMPLE_RAN_APP_27,27,96,1050.9407972739073,-250,264.19999999999357
62,SIMPLE_RAN_APP_16,16,11,2763.3539937106625,-250,264.9999999999935
50,SIMPLE_RAN_APP_10,10,10,2107.8431507018386,-250,264.9999999999935
58,SIMPLE_RAN_APP_14,14,14,4380.206181544956,-250,265.7999999999935
70,SIMPLE_RAN_APP_20,20,10,3142.039906635977,-250,265.99999999999346
66,SIMPLE_RAN_APP_18,18,13,3410.1720997102066,-250,266.7999999999934
42,SIMPLE_RAN_APP_6,6,11,2242.9141223942756,-250,266.9999999999934
34,SIMPLE_RAN_APP_2,2,12,2371.5312071052304,-250,267.99999999999335
68,SIMPLE_RAN_APP_19,19,14,2497.8916049183526,-250,267.99999999999335
43,SIMPLE_RAN_APP_6,6,33,2242.9141223942756,-250,268.19999999999334
47,SIMPLE_RAN_APP_8,8,39,1942.3448591931353,-250,268.19999999999334
51,SIMPLE_RAN_APP_10,10,45,2107.8431507018386,-250,268.19999999999334
59,SIMPLE_RAN_APP_14,14,57,4380.206181544956,-250,268.19999999999334
63,SIMPLE_RAN_APP_16,16,63,2763.3539937106625,-250,268.19999999999334
67,SIMPLE_RAN_APP_18,18,69,3410.1720997102066,-250,268.19999999999334
71,SIMPLE_RAN_APP_20,20,75,3142.039906635977,-250,268.19999999999334
89,SIMPLE_RAN_APP_29,29,102,829.5421172502172,-250,268.19999999999334
56,SIMPLE_RAN_APP_13,13,13,2311.933234682206,-250,270.5999999999932
35,SIMPLE_RAN_APP_2,2,21,2371.5312071052304,-250,272.1999999999931
57,SIMPLE_RAN_APP_13,13,54,2311.933234682206,-250,272.1999999999931
69,SIMPLE_RAN_APP_19,19,72,2497.8916049183526,-250,276.1999999999929
